pk,id,name,latitude,longitude,speakers_count,father_pk,family_pk,level,child_family_count,child_language_count,child_dialect_count,macroareas,status
16651,rath1243,Rathawi,22.309,73.186,,14249.0,181.0,language,0,0,0,Eurasia,not endangered
16652,paly1238,Palya Bareli,21.936999999999998,75.233,10000.0,14249.0,181.0,language,0,0,0,Eurasia,not endangered
16653,sond1248,Sondwari,,,,14250.0,181.0,dialect,0,0,0,Eurasia,
16654,bhoy1241,Bhoyari,,,,14250.0,181.0,dialect,0,0,0,Eurasia,
16655,malv1244,Malvi Proper,,,,14250.0,181.0,dialect,0,0,0,Eurasia,
16656,raja1250,Rajawadi,,,,14250.0,181.0,dialect,0,0,0,Eurasia,
16657,rang1262,Rangari (Malvi),,,,14250.0,181.0,dialect,0,0,0,Eurasia,
16658,hosh1238,Hoshangabad,,,,14250.0,181.0,dialect,0,0,0,Eurasia,
16659,umad1240,Umadwadi,,,,14250.0,181.0,dialect,0,0,0,Eurasia,
16660,rang1263,Rangri,,,,14250.0,181.0,dialect,0,0,0,Eurasia,
16661,patv1238,Patvi,,,,14250.0,181.0,dialect,0,0,0,Eurasia,
16662,bach1242,Bachadi,,,,14250.0,181.0,dialect,0,0,0,Eurasia,
16663,dhol1238,Dholewari,,,,14250.0,181.0,dialect,0,0,0,Eurasia,
16664,sond1249,Sondhwadi,,,,14250.0,181.0,dialect,0,0,0,Eurasia,
16665,jamr1238,Jamral,,,,14250.0,181.0,dialect,0,0,0,Eurasia,
16666,kati1271,Katiyai,,,,14250.0,181.0,dialect,0,0,0,Eurasia,
16667,ujja1238,Ujjaini,,,,14250.0,181.0,dialect,0,0,0,Eurasia,
16668,neel1238,Neelishikari,,,,14251.0,181.0,dialect,0,0,0,Eurasia,
16669,taka1260,Takari,,,,14251.0,181.0,dialect,0,0,0,Eurasia,
16670,pitt1245,Pittala Bhasha,,,,14251.0,181.0,dialect,0,0,0,Eurasia,
16671,hind1269,Hindi,25.0,77.0,592000000.0,14252.0,181.0,language,0,0,4,Eurasia,not endangered
16672,urdu1245,Urdu,25.0,67.0,230000000.0,14252.0,181.0,language,0,0,3,Eurasia,not endangered
16673,anda1280,Andaman Creole Hindi,11.675999999999998,92.738,10000.0,14252.0,181.0,language,0,0,0,Papunesia,not endangered
16674,fiji1242,Fiji Hindi,-17.8148,177.77200000000005,460000.0,14252.0,181.0,language,0,0,0,Papunesia,not endangered
16675,tran1281,Transitional Kanauji,,,,14253.0,181.0,dialect,0,0,0,Eurasia,
16676,kana1282,Kanauji Proper,,,,14253.0,181.0,dialect,0,0,0,Eurasia,
16677,tirh1244,Tirhari (Kanauji),,,,14253.0,181.0,dialect,0,0,0,Eurasia,
16678,gher1240,Ghera-Gurgula,,,,14254.0,181.0,family,0,2,0,Eurasia,
16679,bund1253,Bundeli,24.8982,78.9542,5600000.0,14255.0,181.0,language,0,0,22,Eurasia,not endangered
16680,bhar1241,Bharia,22.3429,83.1071,197000.0,14255.0,181.0,language,0,0,0,Eurasia,not endangered
16681,bagd1238,Bagdi,,,,14256.0,181.0,dialect,0,0,0,Eurasia,
16682,mewa1251,Mewati (Haryanvi),,,,14256.0,181.0,dialect,0,0,0,Eurasia,
16683,bang1336,Bangaru Proper,,,,14256.0,181.0,dialect,0,0,0,Eurasia,
16684,khad1239,Khadar,,,,14256.0,181.0,dialect,0,0,0,Eurasia,
16685,desw1238,Deswali,,,,14256.0,181.0,dialect,0,0,0,Eurasia,
16686,anta1252,Antarbedi,,,1600000.0,14257.0,181.0,dialect,0,0,0,Eurasia,
16687,dang1258,Dangi,,,,14257.0,181.0,dialect,0,0,0,Eurasia,
16688,jado1238,Jadobafi,,,,14257.0,181.0,dialect,0,0,0,Eurasia,
16689,sika1259,Sikarwari,,,,14257.0,181.0,dialect,0,0,0,Eurasia,
16690,braj1243,Braj Bhasha,,,1600000.0,14257.0,181.0,dialect,0,0,0,Eurasia,
16691,bhuk1238,Bhuksa,,,,14257.0,181.0,dialect,0,0,0,Eurasia,
16692,binj1247,Binjhwari,,,,14258.0,181.0,dialect,0,0,0,Eurasia,
16693,kava1240,Kavardi,,,,14258.0,181.0,dialect,0,0,0,Eurasia,
16694,khai1247,Khairagarhi,,,,14258.0,181.0,dialect,0,0,0,Eurasia,
16695,bhul1238,Bhulia,,,,14258.0,181.0,dialect,0,0,0,Eurasia,
16696,surg1246,Surgujia,,,1738256.0,14258.0,181.0,dialect,0,0,0,Eurasia,not endangered
16697,chha1250,Chhattisgarhi Proper,,,,14258.0,181.0,dialect,0,0,0,Eurasia,
16698,kala1371,Kalanga (Indo-European),,,,14258.0,181.0,dialect,0,0,0,Eurasia,
16699,baig1238,Baigani,,,,14258.0,181.0,dialect,0,0,0,Eurasia,
16700,sadr1249,Sadri Korwa,,,,14258.0,181.0,dialect,0,0,0,Eurasia,
16701,godw1242,Godwani,,,,14259.0,181.0,dialect,0,0,0,Eurasia,
16702,ojhi1238,Ojhi,,,,14259.0,181.0,dialect,0,0,0,Eurasia,
16703,sonp1238,Sonpari,,,,14259.0,181.0,dialect,0,0,0,Eurasia,
16704,bana1282,Banapari,,,,14259.0,181.0,dialect,0,0,0,Eurasia,
16705,gaho1238,Gahore,,,,14259.0,181.0,dialect,0,0,0,Eurasia,
16706,tirh1246,Tirhari,,,,14259.0,181.0,dialect,0,0,0,Eurasia,
16707,pard1244,Pardesi,,,,14260.0,181.0,dialect,0,0,0,Eurasia,
16708,gang1265,Gangapari,,,,14260.0,181.0,dialect,0,0,0,Eurasia,
16709,thar1280,Tharu,,,,14260.0,181.0,dialect,0,0,0,Eurasia,
16710,mirz1238,Mirzapuri,,,,14260.0,181.0,dialect,0,0,0,Eurasia,
16711,utta1238,Uttari,,,,14260.0,181.0,dialect,0,0,0,Eurasia,
16712,lodh1245,Lodhi (Indo-European),,,,14261.0,181.0,dialect,0,0,0,Eurasia,
16713,gova1250,Govari of Seoni,,,,14261.0,181.0,dialect,0,0,0,Eurasia,
16714,mara1376,Marari,,,,14261.0,181.0,dialect,0,0,0,Eurasia,
16715,kumb1266,Kumbhari,,,,14261.0,181.0,dialect,0,0,0,Eurasia,
16716,bhoy1242,Bhoyar Powari,,,,14261.0,181.0,dialect,0,0,0,Eurasia,
16717,khal1272,Khalari,,,,14261.0,181.0,dialect,0,0,0,Eurasia,
16718,vyne1238,Vyneganga Powari,,,,14261.0,181.0,dialect,0,0,0,Eurasia,
16719,kosh1244,Koshti,,,,14261.0,181.0,dialect,0,0,0,Eurasia,
16720,kota1271,Kotali Bhil,,,,14262.0,181.0,dialect,0,0,0,Eurasia,
16721,rang1264,Rangari,,,,14262.0,181.0,dialect,0,0,0,Eurasia,
16722,kunb1248,Kundi (Khandesi),,,,14262.0,181.0,dialect,0,0,0,Eurasia,
16723,dang1259,Dangri,,,,14262.0,181.0,dialect,0,0,0,Eurasia,
16724,nucl1283,Nuclear Khandesi,,,,14262.0,181.0,dialect,0,0,0,Eurasia,
16725,guja1252,Gujarati,22.686999999999998,71.0962,56000000.0,14264.0,181.0,language,0,0,6,Eurasia,not endangered
16726,dubl1239,Dubli,21.5161,73.218,250000.0,14264.0,181.0,language,0,0,0,Eurasia,threatened
16727,west2830,Western Gujaratic,,,,14264.0,181.0,family,0,4,16,Eurasia,
16728,saur1248,Saurashtra,9.991719999999999,77.9427,247702.0,14264.0,181.0,language,0,0,2,Eurasia,not endangered
16729,merw1238,Merwari,26.771,74.095,,14265.0,181.0,language,0,0,0,Eurasia,not endangered
16730,kanj1259,Kanjari,25.6999,74.7355,91000.0,14265.0,181.0,language,0,0,1,Eurasia,not endangered
16731,mewa1253,Mewari-Gade Lohar,,,,14265.0,181.0,family,0,2,3,Eurasia,
16732,shek1243,Shekhawati,27.34,75.407,3000000.0,14265.0,181.0,language,0,0,2,Eurasia,not endangered
16733,dhat1238,Dhatki,26.4156,70.7826,150000.0,14265.0,181.0,language,0,0,5,Eurasia,not endangered
16734,hado1235,Hadothi,24.8546,75.8366,2944356.0,14265.0,181.0,language,0,0,2,Eurasia,not endangered
16735,oddd1238,Od,27.53636,67.84754000000001,2250000.0,14265.0,181.0,language,0,0,0,Eurasia,not endangered
16736,bagr1245,Bagri-Jandavra,,,,14265.0,181.0,family,0,2,0,Eurasia,
16737,mewa1254,Mewati-Gojri,,,,14265.0,181.0,family,0,4,10,Eurasia,
16738,kabu1254,Kabutra,25.291999999999998,69.691,,14265.0,181.0,language,0,0,0,Eurasia,threatened
16739,pary1242,Parya,36.4922,69.26,2600.0,14265.0,181.0,language,0,0,0,Eurasia,shifting
16740,lamb1269,Lambadi,16.5734,76.9717,4857819.0,14265.0,181.0,language,0,0,3,Eurasia,not endangered
16741,west2831,Western Rajasthani,,,,14265.0,181.0,family,0,4,5,Eurasia,
16742,dhun1238,Dhundari,26.47300000000001,76.19800000000002,1476446.0,14265.0,181.0,language,0,0,0,Eurasia,not endangered
16743,scan1239,Scandinavian Romani,,,,14273.0,181.0,family,0,2,0,Eurasia,
16744,kalo1256,Kalo Finnish Romani,60.45,24.43,11700.0,14273.0,181.0,language,0,0,2,Eurasia,shifting
16745,sint1235,Sinte Romani,48.7,9.4,195200.0,14273.0,181.0,language,0,0,15,Eurasia,not endangered
16746,basq1236,Galician Calo,,,,14274.0,181.0,dialect,0,0,0,Eurasia,
16747,cata1279,Catalonian Calo,,,,14274.0,181.0,dialect,0,0,0,Eurasia,
16748,span1238,Spanish Caló,,,,14274.0,181.0,dialect,0,0,0,Eurasia,
16749,braz1238,Brazilian Calão,,,,14274.0,181.0,dialect,0,0,0,Eurasia,
16750,port1238,Portuguese Calão,,,,14274.0,181.0,dialect,0,0,0,Eurasia,
16751,latv1250,Chuxny,,,,14277.0,181.0,dialect,0,0,0,Eurasia,
16752,nort2655,North Russian Romani,,,,14277.0,181.0,dialect,0,0,0,Eurasia,
16753,lith1252,Eastern Latvia-Lithuanian Romani,,,,14277.0,181.0,dialect,0,0,0,Eurasia,
16754,poli1261,Polish Romani,,,,14277.0,181.0,dialect,0,0,0,Eurasia,
16755,whit1261,White Russian Romani,,,,14277.0,181.0,dialect,0,0,0,Eurasia,
16756,bohe1241,Bohemian Romani,,,,14278.0,181.0,dialect,0,0,0,Eurasia,
16757,east2314,East Slovakian Romani,,,,14278.0,181.0,dialect,0,0,0,Eurasia,
16758,gali1259,Galician Romani,,,,14278.0,181.0,dialect,0,0,0,Eurasia,
16759,mora1270,Moravian Romani,,,,14278.0,181.0,dialect,0,0,0,Eurasia,
16760,west2376,West Slovakian Romani,,,,14278.0,181.0,dialect,0,0,0,Eurasia,
16761,tran1280,Romungro,,,,14280.0,181.0,dialect,0,0,0,Eurasia,
16762,vend1247,Vend,,,,14280.0,181.0,dialect,0,0,3,Eurasia,
16763,arli1238,Arlija,,,,14285.0,181.0,dialect,0,0,0,Eurasia,
16764,slov1272,Slovenian-Croatian Romani,,,,14285.0,181.0,dialect,0,0,0,Eurasia,
16765,bugu1249,Bugurdži,,,,14290.0,181.0,dialect,0,0,0,Eurasia,
16766,tins1238,Drindari,,,,14290.0,181.0,dialect,0,0,0,Eurasia,
16767,kala1408,Kalajdži,,,,14290.0,181.0,dialect,0,0,0,Eurasia,
16768,iron1243,Valachia-Muntenia-Northeastern Bulgaria,,,,14296.0,181.0,dialect,0,0,2,Eurasia,
16769,grek1238,Kalpazea-Filipidzía-Xandurja,,,,14296.0,181.0,dialect,0,0,0,Eurasia,
16770,dzam1241,Gurbet-Dzambazi,,,,14296.0,181.0,dialect,0,0,4,Eurasia,
16771,chur1254,Churari,,,,14297.0,181.0,dialect,0,0,0,Eurasia,
16772,cerh1234,Cerhari,,,,14297.0,181.0,dialect,0,0,0,Eurasia,
16773,kald1238,Kalderash,,,,14297.0,181.0,dialect,0,0,0,Eurasia,
16774,mach1262,Machvano,,,,14297.0,181.0,dialect,0,0,0,Eurasia,
16775,ghag1238,Ghagar of Egypt,,,,14297.0,181.0,dialect,0,0,0,Eurasia,
16776,lova1240,Lovari,,,,14297.0,181.0,dialect,0,0,0,Eurasia,
16777,iske1238,Isken,,,,14298.0,181.0,dialect,0,0,0,Eurasia,
16778,taga1265,Tagau,,,,14298.0,181.0,dialect,0,0,0,Eurasia,
16779,ishp1238,Ishpi,,,,14298.0,181.0,dialect,0,0,0,Eurasia,
16780,kohn1238,Kohnadeh,,,,14299.0,181.0,dialect,0,0,0,Eurasia,
16781,nang1257,Nangarach,,,,14299.0,181.0,dialect,0,0,0,Eurasia,
16782,sham1274,Shamakot,,,,14299.0,181.0,dialect,0,0,0,Eurasia,
16783,sanj1275,Sanjan,,,,14299.0,181.0,dialect,0,0,0,Eurasia,
16784,bola1240,Bolaghain,,,,14299.0,181.0,dialect,0,0,0,Eurasia,
16785,wada1258,Wadau,,,,14299.0,181.0,dialect,0,0,0,Eurasia,
16786,shut1242,Shutul (Northwest Pashayi),,,,14299.0,181.0,dialect,0,0,0,Eurasia,
16787,naji1238,Najil,,,,14299.0,181.0,dialect,0,0,0,Eurasia,
16788,laur1248,Laurowan,,,,14299.0,181.0,dialect,0,0,0,Eurasia,
16789,uzbi1238,Uzbin,,,,14299.0,181.0,dialect,0,0,0,Eurasia,
16790,para1300,Parazhghan,,,,14299.0,181.0,dialect,0,0,0,Eurasia,
16791,gulb1238,Gulbahar,,,,14299.0,181.0,dialect,0,0,0,Eurasia,
16792,pash1271,Pashagar,,,,14299.0,181.0,dialect,0,0,0,Eurasia,
16793,pach1239,Pachagan,,,,14299.0,181.0,dialect,0,0,0,Eurasia,
16794,pand1261,Pandau,,,,14299.0,181.0,dialect,0,0,0,Eurasia,
16795,alas1253,Alasai,,,,14299.0,181.0,dialect,0,0,0,Eurasia,
16796,kura1247,Kurangal,,,,14300.0,181.0,dialect,0,0,0,Eurasia,
16797,aret1240,Aret,,,,14300.0,181.0,dialect,0,0,0,Eurasia,
16798,kurd1258,Kurdar,,,,14300.0,181.0,dialect,0,0,0,Eurasia,
16799,kand1293,Kandak,,,,14300.0,181.0,dialect,0,0,0,Eurasia,
16800,chal1263,Chalas,,,,14300.0,181.0,dialect,0,0,0,Eurasia,
16801,kuna1265,Kunar (Southeast Pashayi),,,,14301.0,181.0,dialect,0,0,0,Eurasia,
16802,lagh1243,Laghman,,,,14301.0,181.0,dialect,0,0,0,Eurasia,
16803,darr1238,Darrai Nur,,,,14301.0,181.0,dialect,0,0,0,Eurasia,
16804,alin1238,Alingar,,,,14301.0,181.0,dialect,0,0,0,Eurasia,
16805,wega1238,Wegal,,,,14301.0,181.0,dialect,0,0,0,Eurasia,
16806,kalk1245,Kalkoti,35.3651,72.0533,6000.0,14303.0,181.0,language,0,0,0,Eurasia,shifting
16807,phal1254,Palula,35.5096,71.8421,10000.0,14303.0,181.0,language,0,0,2,Eurasia,threatened
16808,dare1241,Darel,,,,14304.0,181.0,dialect,0,0,0,Eurasia,
16809,chil1277,Chilas,,,,14304.0,181.0,dialect,0,0,0,Eurasia,
16810,harb1238,Harban,,,,14304.0,181.0,dialect,0,0,0,Eurasia,
16811,tang1331,Tangir,,,,14304.0,181.0,dialect,0,0,0,Eurasia,
16812,sazi1238,Sazin,,,,14304.0,181.0,dialect,0,0,0,Eurasia,
16813,hunz1246,Hunza-Nagar,,,,14305.0,181.0,dialect,0,0,0,Eurasia,
16814,bagr1244,Bagrote,,,,14305.0,181.0,dialect,0,0,0,Eurasia,
16815,rond1238,Rondu,,,,14305.0,181.0,dialect,0,0,0,Eurasia,
16816,puni1238,Punial,,,,14305.0,181.0,dialect,0,0,0,Eurasia,
16817,gilg1243,Gilgit,,,,14305.0,181.0,dialect,0,0,0,Eurasia,
16818,hara1257,Haramosh,,,,14305.0,181.0,dialect,0,0,0,Eurasia,
16819,bunj1245,Bunji,,,,14305.0,181.0,dialect,0,0,0,Eurasia,
16820,dras1242,Dras,,,,14306.0,181.0,dialect,0,0,0,Eurasia,
16821,khar1285,Kharmangi,,,,14306.0,181.0,dialect,0,0,0,Eurasia,
16822,gure1252,Gurezi,,,,14306.0,181.0,dialect,0,0,0,Eurasia,
16823,satp1241,Satpara,,,,14306.0,181.0,dialect,0,0,0,Eurasia,
16824,asto1243,Astor,,,,14306.0,181.0,dialect,0,0,0,Eurasia,
16825,pala1333,Palasi,,,,14308.0,181.0,dialect,0,0,0,Eurasia,
16826,jalk1241,Jalkoti,,,,14308.0,181.0,dialect,0,0,0,Eurasia,
16827,kola1284,Kolai,,,,14308.0,181.0,dialect,0,0,0,Eurasia,
16828,dube1239,Duber-Kandia,,,,14309.0,181.0,dialect,0,0,0,Eurasia,
16829,indu1242,Indus,,,,14309.0,181.0,dialect,0,0,0,Eurasia,
16830,chil1275,Chilisso,35.2494,73.3344,1000.0,14310.0,181.0,language,0,0,0,Eurasia,shifting
16831,gowr1239,Gowro,35.1243,73.1233,200.0,14310.0,181.0,language,0,0,0,Eurasia,shifting
16832,bate1269,Bateri-Mankiyali,,,,14310.0,181.0,family,0,2,0,Eurasia,
16833,bahr1242,Bahrain,,,,14311.0,181.0,dialect,0,0,0,Eurasia,
16834,chai1251,Chail,,,,14311.0,181.0,dialect,0,0,0,Eurasia,
16835,ushu1238,Ushu,,,,14312.0,181.0,dialect,0,0,0,Eurasia,
16836,dash1238,Dashwa,,,,14312.0,181.0,dialect,0,0,0,Eurasia,
16837,lamu1252,Lamuti,,,,14312.0,181.0,dialect,0,0,0,Eurasia,
16838,thal1242,Thal,,,,14312.0,181.0,dialect,0,0,0,Eurasia,
16839,rajk1238,Rajkoti,,,,14312.0,181.0,dialect,0,0,0,Eurasia,
16840,kala1374,Kalam (Pakistan),,,,14312.0,181.0,dialect,0,0,0,Eurasia,
16841,soch1238,Sochi,,,,14316.0,181.0,dialect,0,0,0,Eurasia,
16842,majh1252,Majhi (Panjabi),,,,14317.0,181.0,dialect,0,0,0,Eurasia,
16843,bhat1264,Bhatyiana,,,,14317.0,181.0,dialect,0,0,0,Eurasia,
16844,malw1235,Malwa,,,,14317.0,181.0,dialect,0,0,0,Eurasia,
16845,powa1244,Powadhi,,,,14317.0,181.0,dialect,0,0,0,Eurasia,
16846,doab1238,Doab,,,,14317.0,181.0,dialect,0,0,0,Eurasia,
16847,panj1257,Panjabi Proper,,,,14317.0,181.0,dialect,0,0,0,Eurasia,
16848,bath1239,Bathi,,,,14317.0,181.0,dialect,0,0,0,Eurasia,
16849,khol1241,Kholosi,27.119682,54.295806999999996,,14320.0,181.0,language,0,0,0,Eurasia,
16850,lasi1242,Lasi,25.3293,66.9137,,14322.0,181.0,language,0,0,0,Eurasia,not endangered
16851,jadg1238,Jadgali,26.9682,63.535,,14322.0,181.0,language,0,0,0,Eurasia,not endangered
16852,nucl1286,Nuclear Sindhi Bhil,,,,14323.0,181.0,dialect,0,0,0,Eurasia,
16853,sind1271,Sindhi Meghwar,,,,14323.0,181.0,dialect,0,0,0,Eurasia,
16854,badi1245,Badin,,,,14323.0,181.0,dialect,0,0,0,Eurasia,
16855,mohr1238,Mohrano,,,,14323.0,181.0,dialect,0,0,0,Eurasia,
16856,jade1242,Jadeji,,,,14324.0,181.0,dialect,0,0,0,Eurasia,
16857,kaya1313,Kayasthi,,,,14325.0,181.0,dialect,0,0,0,Eurasia,
16858,sind1273,Sindhi Musalmani,,,,14325.0,181.0,dialect,0,0,0,Eurasia,
16859,lari1254,Lari (Sindhi),,,,14325.0,181.0,dialect,0,0,0,Eurasia,
16860,duks1238,Dukslinu,,,,14325.0,181.0,dialect,0,0,0,Eurasia,
16861,thar1281,Thareli,,,,14325.0,181.0,dialect,0,0,0,Eurasia,
16862,mach1263,Macharia,,,,14325.0,181.0,dialect,0,0,0,Eurasia,
16863,thar1282,Thari,,,,14325.0,181.0,dialect,0,0,0,Eurasia,
16864,vicc1238,Viccholi,,,,14325.0,181.0,dialect,0,0,0,Eurasia,
16865,bhat1267,Bhatia,,,,14325.0,181.0,dialect,0,0,0,Eurasia,
16866,sout2668,Southern Hindko,33.2122,72.1702,5000000.0,14326.0,181.0,language,0,0,7,Eurasia,not endangered
16867,nort2662,Northern Hindko,34.3202,73.3844,5000000.0,14326.0,181.0,language,0,0,2,Eurasia,not endangered
16868,jaka1245,Inku,36.001754999999996,68.611035,,14328.0,181.0,language,0,0,0,Eurasia,extinct
16869,sera1259,Saraiki,29.5534,71.906,26000000.0,14328.0,181.0,language,0,0,8,Eurasia,not endangered
16870,sira1263,Sirajic,33.143621,75.545125,,14329.0,181.0,language,0,0,2,Eurasia,
16871,paha1251,Pahari Potwari,33.6424,73.8071,3000000.0,14329.0,181.0,language,0,0,9,Eurasia,not endangered
16872,nang1256,Nangalami,,,,14336.0,181.0,dialect,0,0,0,Eurasia,
16873,nucl1285,Nuclear Grangali,,,,14336.0,181.0,dialect,0,0,0,Eurasia,
16874,zemi1238,Zemiaki,,,500.0,14336.0,181.0,dialect,0,0,0,Eurasia,
16875,bija1243,Bijapuri,,,,14347.0,181.0,dialect,0,0,0,Eurasia,
16876,kalv1238,Kalvadi,,,,14347.0,181.0,dialect,0,0,0,Eurasia,
16877,kati1272,Katia,,,,14348.0,181.0,dialect,0,0,0,Eurasia,
16878,marh1238,Marheti,,,,14348.0,181.0,dialect,0,0,0,Eurasia,
16879,gova1251,Govari,,,,14348.0,181.0,dialect,0,0,0,Eurasia,
16880,kost1245,Kosti,,,,14348.0,181.0,dialect,0,0,0,Eurasia,
16881,nata1253,Natakani,,,,14348.0,181.0,dialect,0,0,0,Eurasia,
16882,brah1255,Brahmani,,,,14348.0,181.0,dialect,0,0,0,Eurasia,
16883,raip1238,Raipur,,,,14348.0,181.0,dialect,0,0,0,Eurasia,
16884,maha1289,Mahari,,,,14348.0,181.0,dialect,0,0,0,Eurasia,
16885,kunb1249,Kunban,,,,14348.0,181.0,dialect,0,0,0,Eurasia,
16886,jhad1238,Jhadpi,,,,14348.0,181.0,dialect,0,0,0,Eurasia,
16887,kunb1250,Kunbi,,,,14348.0,181.0,dialect,0,0,0,Eurasia,
16888,assa1262,Eastern Kamrupa,,,,14372.0,181.0,family,0,2,4,Eurasia,
16889,kamt1242,Kamta,,,,14372.0,181.0,family,1,3,2,Eurasia,
16890,lodh1246,Lodhi,20.8954,84.9463,25000.0,14373.0,181.0,language,0,0,0,Eurasia,not endangered
16891,bish1244,Bishnupriya Manipuri,24.4578,92.0157,120000.0,14373.0,181.0,language,0,0,2,Eurasia,threatened
16892,malp1246,Mar Paharia of Dumka,24.087,87.3507,51000.0,14373.0,181.0,language,0,0,0,Eurasia,threatened
16893,rohi1238,Rohingya,20.833082,92.393968,1800000.0,14373.0,181.0,language,0,0,0,Eurasia,not endangered
16894,uncl1515,Unclassified Gauda-Banga,,,,14373.0,181.0,family,0,1,0,Eurasia,
16895,khar1283,Kharia Thar,22.245,83.79899999999998,25000.0,14373.0,181.0,language,0,0,0,Eurasia,not endangered
16896,sout3182,Southeastern Bengali,,,,14373.0,181.0,family,0,3,0,Eurasia,
16897,east2744,Eastern Bengali,,,,14373.0,181.0,family,0,2,0,Eurasia,
16898,beng1280,Bengali,24.0,90.0,230000000.0,14373.0,181.0,language,0,0,15,Eurasia,not endangered
16899,west2384,Western Oriya,,,2630000.0,14379.0,181.0,dialect,0,0,0,Eurasia,
16900,sout2666,Southern Oriya,,,,14379.0,181.0,dialect,0,0,0,Eurasia,
16901,halb1245,Halbi (Nuclear Oriya),,,35000000.0,14379.0,181.0,dialect,0,0,0,Eurasia,
16902,nort2660,North Balasore Oriya,,,,14379.0,181.0,dialect,0,0,0,Eurasia,
16903,mugh1242,Mughalbandi,,,,14379.0,181.0,dialect,0,0,0,Eurasia,
16904,midn1239,Midnapore Oriya,,,,14379.0,181.0,dialect,0,0,0,Eurasia,
16905,nort2659,Northwestern Oriya,,,,14379.0,181.0,dialect,0,0,0,Eurasia,
16906,sadr1247,Sadri (Maithili),,,,14389.0,181.0,dialect,0,0,0,Eurasia,
16907,jola1259,Jolaha,,,,14389.0,181.0,dialect,0,0,0,Eurasia,
16908,cent1982,Central Colloquial Maithili,,,,14389.0,181.0,dialect,0,0,0,Eurasia,
16909,stan1301,Standard Maithili,,,,14389.0,181.0,dialect,0,0,0,Eurasia,
16910,musa1262,Musar (Maithili),,,,14389.0,181.0,dialect,0,0,0,Eurasia,
16911,west2380,Western Maithili,,,,14389.0,181.0,dialect,0,0,0,Eurasia,
16912,bare1271,Barei,,,,14389.0,181.0,dialect,0,0,0,Eurasia,
16913,kisa1260,Kisan,,,,14389.0,181.0,dialect,0,0,0,Eurasia,
16914,kyab1238,Kyabrat,,,,14389.0,181.0,dialect,0,0,0,Eurasia,
16915,tati1242,Tati,,,220000.0,14389.0,181.0,dialect,0,0,0,Eurasia,
16916,makr1244,Makrana,,,,14389.0,181.0,dialect,0,0,0,Eurasia,
16917,bant1278,Bantar,,,,14389.0,181.0,dialect,0,0,0,Eurasia,
16918,kawa1274,Kawar,,,,14389.0,181.0,dialect,0,0,0,Eurasia,
16919,deha1238,Dehati,,,,14389.0,181.0,dialect,0,0,0,Eurasia,
16920,barm1243,Barmeli,,,,14389.0,181.0,dialect,0,0,0,Eurasia,
16921,sout2663,Southern Standard Maithili,,,,14389.0,181.0,dialect,0,0,0,Eurasia,
16922,east2315,Eastern Maithili,,,8039999.0,14389.0,181.0,dialect,0,0,0,Eurasia,
16923,sout2662,Southern Magahi,,,,14391.0,181.0,dialect,0,0,0,Eurasia,
16924,cent1981,Central Magahi,,,,14391.0,181.0,dialect,0,0,0,Eurasia,
16925,nort2657,Northern Magahi,,,,14391.0,181.0,dialect,0,0,0,Eurasia,
16926,mora1272,Morangia,,,,14395.0,181.0,dialect,0,0,0,Eurasia,
16927,dhan1266,Dhanusa,,,,14395.0,181.0,dialect,0,0,0,Eurasia,
16928,sira1261,Siraha,,,,14395.0,181.0,dialect,0,0,0,Eurasia,
16929,uday1238,Udayapur,,,,14395.0,181.0,dialect,0,0,0,Eurasia,
16930,mora1271,Morangiya,,,,14395.0,181.0,dialect,0,0,0,Eurasia,
16931,suns1241,Sunsari (Nepal),,,,14395.0,181.0,dialect,0,0,0,Eurasia,
16932,sarl1242,Sarlahi,,,,14395.0,181.0,dialect,0,0,0,Eurasia,
16933,maho1247,Mahottari,,,,14395.0,181.0,dialect,0,0,0,Eurasia,
16934,sapt1238,Saptari,,,,14395.0,181.0,dialect,0,0,0,Eurasia,
16935,sonh1238,Sonha,28.77817000000001,81.21849,,14397.0,181.0,language,0,0,0,Eurasia,shifting
16936,dang1260,Dangaura Tharu,27.8834,81.7761,,14397.0,181.0,language,0,0,7,Eurasia,not endangered
16937,bant1279,Bantar (Nepal),,,,14398.0,181.0,dialect,0,0,0,Eurasia,
16938,dewa1234,Dewas Rai,,,,14402.0,181.0,dialect,0,0,0,Eurasia,
16939,done1239,Done Danuwar,,,,14402.0,181.0,dialect,0,0,0,Eurasia,
16940,koch1252,Kochariya,,,,14404.0,181.0,dialect,0,0,0,Eurasia,
16941,east2831,East Danuwar,,,,14404.0,181.0,dialect,0,0,0,Eurasia,
16942,comm1243,Common Sadri,,,,14405.0,181.0,dialect,0,0,0,Eurasia,
16943,lowe1391,Lower Sadri,,,,14405.0,181.0,dialect,0,0,0,Eurasia,
16944,mokk1242,Mokkan Tila Sadri,,,,14406.0,181.0,dialect,0,0,0,Eurasia,
16945,bora1261,Borail Sadri,,,,14406.0,181.0,dialect,0,0,0,Eurasia,
16946,ucha1239,Uchai Sadri,,,,14406.0,181.0,dialect,0,0,0,Eurasia,
16947,nurp1238,Nurpur Sadri,,,,14406.0,181.0,dialect,0,0,0,Eurasia,
16948,sarn1238,Sarnami Hindustani,,,,14407.0,181.0,dialect,0,0,0,South America,
16949,trin1268,Trinidad Bhojpuri,,,,14407.0,181.0,dialect,0,0,0,South America,
